TRANSACT_TIME,\delta p autocorr,direction autocorr,spread,trade_size_ave,trade_size_sum, Parks,Gk,TTM,instru_id
2022-03-04 13:50:00,-0.4313567730069163,0.2512920685132686,-0.00014826302728465635,8671809208977.272,763119210390000.0,1.7946398595326378,3.0485153629922666,9823.782196969698,1
2022-03-04 14:00:00,-0.4222572017725312,0.3497475030242575,0.0036891941391843375,8939112811687.943,1260414906448000.0,3.038149474328084,5.160769697450917,9815.091252955082,1
2022-03-04 14:10:00,-0.20921999140176872,0.32126909518213875,0.004919967381212587,9270110395862.744,1418326890567000.0,3.2998625977726226,5.605324122169729,9804.995751633987,1
2022-03-04 14:20:00,-0.297499526670514,0.6607860118259573,0.00675422100196954,9581325776814.285,1341385608754000.0,3.0194821156089353,5.129060733893662,9794.310238095239,1
2022-03-04 14:30:00,-0.1523123523058802,0.6285714285714284,0.005391468253932885,9862602076054.348,907359390997000.0,1.9842311045430148,3.37055740842895,9785.251992753623,1
2022-03-04 14:40:00,-0.05535450574587175,0.6709430501499739,0.005037898686694575,10110883410462.5,808870672837000.0,1.7254183517765345,2.930935173117489,9775.195625,1
2022-03-04 14:50:00,-0.09977669338759483,0.43300110741971204,0.004179492600428603,10298974534046.154,669433344713000.0,1.4019024108184344,2.3814117356210103,9766.02923076923,1
2022-03-04 15:00:00,0.054115072731754636,0.6728482723113614,0.0035033205619612318,10461386987178.572,585837671282000.0,1.207792846243574,2.0517014902660393,9756.191071428571,1
2022-03-04 15:10:00,-0.2636237260233511,0.45454545454545453,0.007245454545454777,10583405881043.479,243418335264000.0,0.4960577761357537,0.8428491016349005,9744.358695652174,1
2022-03-04 15:20:00,-0.36353222176465266,0.5773502691896257,0.006200000000006867,10624078144600.0,53120390723000.0,0.1078386469860334,0.18420586797342617,9736.806666666667,1
2022-03-04 15:40:00,-0.27331056319958946,0.655610068107186,0.005488333333303785,10743782526961.54,279338345701000.0,0.5607609643273738,0.9527309483654218,9713.489743589744,1
2022-03-04 16:10:00,-0.9135657913307809,-0.23354968324845687,0.004721212121211238,10840551544500.0,151767721623000.0,0.3019482115608935,0.5132698785527422,9684.272619047619,1
2022-03-04 16:20:00,-0.9513469500571502,-0.3333333333333333,0.004899999999992133,10859814439600.0,54299072198000.0,0.1078386469860334,0.18420586797342617,9671.920000000002,1
2022-03-04 16:30:00,-0.3379443682400868,0.6708203932499367,0.010389999999986799,10885471649583.334,130625659795000.0,0.2588127527664802,0.44005929898591634,9665.134722222223,1
2022-03-04 17:10:00,-0.257223918093859,-0.19999999999999996,0.010183333333330324,10950106698428.572,76650746889000.0,0.15097410578044676,0.2571853735791166,9623.866666666667,1
2022-03-07 09:10:00,-0.4999816652813783,0.09128709291752768,-0.014953333333352248,42100849125.0,336806793000.0,0.06282753070236845,0.10657302917979318,5786.189583333334,1
2022-03-07 09:20:00,-0.11280369109600591,0.6666666666666667,0.0017777777777894244,89297019090.90909,982267210000.0,0.13284949772389662,0.2255937326760682,5774.939393939394,1
2022-03-07 09:30:00,-0.43576935865999816,0.7817359599705715,-0.013575000000017212,132128966200.0,1981934493000.0,0.23652582996534527,0.40173365314569287,5766.006666666667,1
2022-03-07 09:40:00,-0.08707025614564441,0.5036412081732915,2.667766771935476e-05,421599146329.84296,80525436949000.0,3.2052911510634794,5.444644391931328,5753.984816753928,1
2022-03-07 09:50:00,-0.09561742199764917,0.6416127426580384,0.00020018677227540138,980531973247.2324,265724164750000.0,4.547821476116246,7.725125796144972,5745.214698646986,1
2022-03-07 10:00:00,-0.16675937131008223,0.6560428488094607,0.0013642887270464144,1710139365787.9858,483969440518000.0,4.749201024874161,8.067197964890173,5734.522909305065,1
2022-03-07 10:10:00,-0.033948075798061986,0.6485704088310094,0.0030702847428756286,2477743549498.392,770578243894000.0,5.219086638642629,8.865366332531444,5724.847588424437,1
2022-03-07 10:20:00,-0.16607827047803914,0.553779164199638,0.005260968220980544,3348342552681.234,1302505252993000.0,6.818743567418644,11.582613756950783,5715.301885175663,1
2022-03-07 10:30:00,-0.19750553791107242,0.6481908840484376,0.001948842373764137,4171343263072.165,1213860889554000.0,5.569037311714124,9.459807916157457,5705.259106529209,1
2022-03-07 10:40:00,-0.0490697390091468,0.5812532018734454,0.0025366013071987936,4791515824021.93,1092465607877000.0,4.429303067384517,7.523805204726859,5694.535818713451,1
2022-03-07 10:50:00,0.0004526006043099607,0.5307308970099668,0.0013881411841794034,5385207165748.898,1222442026625000.0,4.40987629954511,7.490806040580372,5685.204772393539,1
2022-03-07 11:00:00,-0.22467450149517534,0.6,0.0030124315069173235,5923086148062.176,1143155626576000.0,3.749366193005314,6.368834402404546,5675.073143350604,1
2022-03-07 11:10:00,-0.4844610593179298,0.6598455075213443,-0.0002558833389088022,6524743635027.777,1644235396027000.0,4.895545495530255,8.315785122156335,5665.28835978836,1
2022-03-07 11:20:00,-0.2362652754178073,0.5757011812272245,0.004326395517679771,7011263265421.429,981576857159000.0,2.719747497516808,4.619878252559772,5655.320476190476,1
2022-03-07 11:30:00,-0.14482898694647578,0.33037446454244235,0.00291809090909112,7263926148695.652,501210904260000.0,1.3404469809189983,2.2769347280823657,5646.296376811594,1
2022-03-07 13:40:00,0.0013368722730028762,0.6922329658608188,0.004196794871759835,7521011051276.786,842353237743000.0,2.1757979980134468,3.695901058870991,5515.33005952381,1
2022-03-07 13:50:00,-0.08599404121623992,0.5587569230733201,0.00499999999995282,7798855389067.416,694098129627000.0,1.7289823377071136,2.9369193890794403,5504.485767790262,1
2022-03-07 14:00:00,-0.2611845035796877,0.3494990709300573,0.004684159663895571,8119664327884.956,917522069051000.0,2.2059590684788266,3.747134026812331,5494.458997050147,1
2022-03-07 14:10:00,-0.2601679039313133,0.5357142857142857,0.0065354341737275945,8461588710940.678,998467467891000.0,2.3983513292219425,4.07394024848769,5485.276271186441,1
2022-03-07 14:20:00,-0.25352027666521265,0.6466346153846158,0.006171403301877376,8777132807882.353,746056288670000.0,1.7276259574903823,2.9346153782691435,5475.896078431373,1
2022-03-07 14:30:00,0.18226084128204484,0.7026782439791828,0.004130467571656027,9051750010188.889,814657500917000.0,1.829251013813346,3.107240429773662,5465.00074074074,1
2022-03-07 14:40:00,-0.15715530114206924,0.42506391381975706,0.005756848030046058,9247676449777.777,499374528288000.0,1.0975506082880075,1.8643388192516868,5454.241358024691,1
2022-03-07 14:50:00,-0.10219967417591427,0.51372683596431,0.010352178318157712,9468333414100.0,1041516675551000.0,2.244551446236261,3.812688795016354,5445.21893939394,1
2022-03-07 15:00:00,-0.21433462591389094,0.44588870676071046,0.010258333333382552,9673213206063.83,454641020685000.0,0.9628605505903548,1.6355472259547503,5435.171631205674,1
2022-03-07 15:10:00,-0.08227019477754587,0.5184758473652127,0.004872580645198354,9770684007512.195,400598044308000.0,0.8399421824298839,1.4267513089310946,5424.84918699187,1
2022-03-07 15:20:00,-0.5246115666574724,0.22807017543859645,0.0008618421052517533,9853361503608.695,226627314583000.0,0.4711870779484715,0.8003591201853207,5414.559420289856,1
2022-03-07 15:30:00,-0.019505890839432473,0.4082482904638629,0.0027866666666653828,9907470043818.182,108982170482000.0,0.22535034162752984,0.3827485255802833,5405.312121212121,1
2022-03-07 15:40:00,0.5367939550655718,0.0,-0.0012916666666740184,9931337564285.715,69519362950000.0,0.14340476285388262,0.24352853593949228,5392.078571428572,1
2022-03-07 15:50:00,-0.24312073572070558,0.32500000000000007,0.0003215909090954483,9974851545789.475,189522179370000.0,0.38924149917482426,0.661158619816285,5387.202631578948,1
2022-03-07 16:00:00,0.15183000052168139,0.6299407883487119,0.004100000000008208,10020749272000.0,170352737624000.0,0.3482687097880007,0.5915576341662127,5376.408823529411,1
2022-03-07 16:40:00,0.05172103341140498,0.8333333333333337,0.01621666666666499,10122703885833.334,121472446630000.0,0.24583673632094166,0.4175510583288576,5335.20138888889,1
2022-03-07 16:50:00,-0.10161809192158495,-0.06666666666666667,0.011343750000008868,10156210673294.117,172655581446000.0,0.35264049835318034,0.5989840768622084,5322.261764705882,1
2022-03-07 17:40:00,-0.32631752034836214,0.6123724356957944,0.0064749999999946795,10235549476333.334,61413296858000.0,0.1261746571475604,0.2142518416332762,5273.733333333334,1
2022-03-08 09:30:00,-0.07945523636435624,-0.08574929257125442,-0.0007941176470609435,40670657000.0,772742483000.0,0.10566257879905125,0.18009350209544617,4325.668421052632,1
2022-03-08 09:40:00,-0.4722243581815611,0.4944373127941806,0.0035141619107434963,258674798585.7143,36214471802000.0,1.630571066802996,2.769798731917756,4313.455357142857,1
2022-03-08 09:50:00,-0.28025257885389404,0.5664392462638075,0.002097441071853723,898699231358.7301,283090257878000.0,3.8205002520154916,6.489685215519716,4305.874074074074,1
2022-03-08 10:00:00,-0.3832109557408634,0.5467751659661775,0.0021301470590771032,1847991645579.6345,707780800257000.0,4.872609055479963,8.276839450071824,4294.865578764143,1
2022-03-08 10:10:00,-0.19482681602155438,0.5777409555371447,0.003439004947978219,2846191459846.89,1189708030216000.0,6.078367212148825,10.324990196398458,4284.828229665071,1
2022-03-08 10:20:00,-0.4776839257655414,0.5246781904202449,0.002201895637355733,3907869912230.994,1336491509983000.0,4.973209537212675,8.447723546355293,4275.239912280702,1
2022-03-08 10:30:00,-0.10817711347881767,0.7212660749325924,0.0005657527416502717,4729222192682.657,1281619214217000.0,3.9407596040486403,6.693962478178755,4264.612607626076,1
2022-03-08 10:40:00,-0.02383299616340656,0.5982630620535087,0.001521744565593508,5376520779554.167,1290364987093000.0,3.4899716050615264,5.928236446209673,4255.567013888889,1
2022-03-08 10:50:00,-0.35767431520728804,0.600502569794699,0.0008945313858816917,5953860688887.893,1327710933622000.0,3.2427652830363347,5.508322420585737,4245.0930493273545,1
2022-03-08 11:00:00,-0.08167642697295402,0.7064951535465169,-0.0033257518797000785,6516939422649.77,1414175854715000.0,3.155515992909797,5.360117523160095,4234.604685099846,1
2022-03-08 11:10:00,0.05924488745899793,0.6695915586383615,0.0014457032411030468,6937981402517.241,804805842692000.0,1.686819609113071,2.8653436370736696,4225.126580459771,1
2022-03-08 11:20:00,-0.23486309602401798,0.563868598451863,0.003417329910121225,7271281896205.128,850739981856000.0,1.701361157467494,2.8900442177589576,4214.883475783476,1
2022-03-08 11:30:00,-0.04821619335038849,0.6033653846153846,0.0018740901898439688,7602611879720.721,843889918649000.0,1.6141118673409558,2.741840822123575,4206.054654654655,1
2022-03-08 11:40:00,-0.15374174677301605,-0.1666666666666666,0.00381333333331213,7779523012125.0,62236184097000.0,0.1163323868353842,0.19816187939392058,4198.727083333333,1
2022-03-08 13:40:00,-0.0986278080023516,0.5335988870188658,-0.0006554545454378058,7884205635354.839,488820749392000.0,0.9253012716386554,1.5718269082711973,4074.864247311828,1
2022-03-08 13:50:00,-0.2618854586627314,0.6262628547645107,0.003126648351667427,8065042147694.737,766179004031000.0,1.4906435124683481,2.5321154066702185,4064.8212280701755,1
2022-03-08 14:00:00,-0.2301579885635722,0.5776177364174339,-0.0004856140350568694,8338476973384.0,1042309621673000.0,1.9693539235561097,3.345263247184518,4055.8458666666666,1
2022-03-08 14:10:00,0.18704935419441254,0.6278367456961232,0.0018724880383444997,8601046425146.342,705285806862000.0,1.291896173852808,2.194521179686029,4045.2408536585367,1
2022-03-08 14:20:00,-0.24194978285379054,0.6461594466690935,0.0018867647059153114,8861931697954.129,965950555077000.0,1.7172766213409278,2.917078566672364,4035.664067278288,1
2022-03-08 14:30:00,-0.26633364268142334,0.38910100659493213,0.0020268467852133654,9145515041342.342,1015152169589000.0,1.7487862841178254,2.9706015758138298,4024.9956456456457,1
2022-03-08 14:40:00,-0.2634542688150057,0.4310897435897437,0.0018776223776484358,9397856474472.223,676645666162000.0,1.1343478599683194,1.9269096903543397,4016.1368055555554,1
2022-03-08 14:50:00,-0.18690034209239326,0.4652827641166977,0.005563090772710666,9601669886527.027,710523571603000.0,1.1732302460656634,1.9929551190908732,4004.8184684684684,1
2022-03-08 15:00:00,-0.09990545823130832,0.6940491774014502,0.0025621428571156457,9773215747291.666,469114355870000.0,0.7646378014423482,1.298931603245623,3994.848611111111,1
2022-03-08 15:10:00,-0.2949366960263285,0.6064684412426794,0.0018655086848440305,9896852024454.545,435461489076000.0,0.7009179846554859,1.1907020250306082,3986.2037878787883,1
2022-03-08 15:20:00,-0.568297567733459,-0.16666666666666663,0.0007333333333292558,9963250638250.0,79706005106000.0,0.1274396335737247,0.2169809126227763,3973.070833333333,1
2022-03-08 15:50:00,-0.49308622658748913,0.25333333333333335,-0.003380769230716396,10067650190965.518,291961855538000.0,0.49048021513649664,0.8332827967402986,3944.4419540229883,1
2022-03-08 16:00:00,-0.5343625395170504,0.40476190476190477,0.006104545454547861,10163013845846.154,264238359992000.0,0.46812323098469133,0.7953125383082998,3935.992948717949,1
2022-03-08 16:40:00,0.17997996542409256,0.32500000000000007,0.003962222222241962,10361091767789.475,196860743588000.0,0.3825316056390569,0.6499537436524536,3895.7657894736844,1
2022-03-08 16:50:00,-0.5042920546724308,-0.33333333333333337,0.0036714285714367634,10395064098222.223,93555576884000.0,0.18143167489875373,0.30854366125241967,3883.574074074074,1
2022-03-08 17:00:00,-0.20495538289353307,0.5833333333333334,0.0019699999999858164,10421611958272.727,114637731541000.0,0.22231705217982153,0.37792794823041664,3876.6651515151516,1
2022-03-08 17:10:00,0.3302692895087743,0.4166666666666667,0.00544999999999618,10445416383625.0,83563331069000.0,0.16168512885805203,0.2750447243895638,3865.68125,1
2022-03-09 09:20:00,-0.009396815070095217,0.25,0.008969999999990819,24245082428.57143,169715577000.0,0.0453416800281501,0.07390243640819269,2892.6142857142854,1
2022-03-09 09:30:00,-0.3053672858774584,0.1690308509457033,-0.0013071428571294064,44690366000.0,580974758000.0,0.09296564548338432,0.1564189690353457,2886.0782051282054,1
2022-03-09 09:40:00,-0.3994162813033554,0.4035087719298247,0.005038735632140856,184591658873.7864,19012940864000.0,1.1785249793445043,2.001776419374207,2874.4177993527505,1
